GeneSymbol,log2FoldChange,pvalue,padj
AC009120.6,0.16,0.347163,1.000000
LINC00261,,,
MIR568,,,
AL121578.2,,,
MRPS21P8,,,
VN1R68P,,,
AF096876.1,,,
CDC37P1,,,
RP11-169E6.3,-0.62,0.847993,1.000000
RP11-335G20.7,-0.26,0.848077,1.000000
RP11-549B18.1,0.00,0.994516,1.000000
RP11-382A20.4,0.00,1.000000,1.000000
DUX4L46,,,
CTD-2555A7.1,0.82,0.767072,1.000000
RP11-598D12.1,,,
RP11-77K12.8,,,
RP11-261B23.1,,,
RP11-305E6.4,0.17,0.545048,1.000000
CTD-2336H13.2,,,
RARRES2P8,,,
IGHV1OR16-4,,,
RP11-753D20.4,,,
RP11-252K23.1,-0.62,0.917250,1.000000
RP3-467N11.1,-0.31,0.210445,1.000000
TGFBR3L,-0.27,0.497950,1.000000
RP11-279O17.2,,,
RP11-351A20.2,,,
AC027601.1,0.42,0.239004,1.000000
RP11-315D16.2,0.37,0.268072,1.000000
RP11-732A21.2,,,
RP11-65J21.1,,,
ZNF720P1,,,
RP13-20L14.1,0.10,0.961381,1.000000
RP11-329J18.4,0.10,0.986142,1.000000
LSM3P5,0.09,0.926368,1.000000
RP11-510M2.5,-0.46,0.519584,1.000000
RP11-1035H13.2,-0.62,0.887919,1.000000
RP11-505K9.1,-0.02,0.974394,1.000000
RP11-218F4.1,0.00,1.000000,1.000000
RP11-480I12.10,,,
LA16c-306A4.1,0.00,0.994859,1.000000
MRPS21P7,,,
RP11-490M8.1,0.00,1.000000,1.000000
CTD-2015G9.1,,,
HOXB7,-0.04,0.826564,1.000000
RP11-401P9.1,,,
RP11-686F15.2,,,
RPL10P14,1.61,0.318032,1.000000
NORAD,0.00,0.998117,1.000000
CTC-527H23.1,0.10,0.980392,1.000000
LCMT1-AS2,2.16,0.071764,0.739849
CTD-2651B20.6,0.08,0.928690,1.000000
RP11-178D12.2,0.01,0.994130,1.000000
CTD-2524L6.3,-2.33,0.111475,0.928210
RP11-407G23.4,0.66,0.683356,1.000000
RP11-355E10.1,,,
CTD-2034I21.1,,,
RP11-454K7.3,-0.82,0.424430,1.000000
BCAP31P2,-0.62,0.917250,1.000000
IGHV1OR16-3,,,
LA16c-390E6.4,0.42,0.149949,1.000000
CTC-527H23.3,0.07,0.948918,1.000000
ABCB10P4,0.00,1.000000,1.000000
LINC01571,,,
RP11-279O17.3,,,
RP11-231E19.1,0.99,0.643330,1.000000
RP11-388M20.1,0.36,0.654645,1.000000
GOLGA2P11,-0.62,0.857515,1.000000
RP5-968P14.2,-0.17,0.520161,1.000000
RP11-18F14.4,,,
CTD-2587M23.1,,,
MTND4LP25,,,
RP11-439I14.3,,,
RP11-182J23.1,-1.20,0.592908,1.000000
RP11-418I22.2,,,
CTD-2313J23.1,,,
RP11-488I20.9,,,
NSFP1,-0.21,0.540374,1.000000
RP11-254F7.2,0.04,0.780313,1.000000
RP11-44F14.1,0.67,0.252930,1.000000
RP11-66N11.8,-0.22,0.704963,1.000000
RP11-2C24.5,0.82,0.889736,1.000000
MIR762HG,-0.24,0.598053,1.000000
RP11-615I2.1,-1.63,0.677776,1.000000
RP11-42I10.1,-0.11,0.783891,1.000000
PCMTD1P2,0.00,1.000000,1.000000
RP11-92G12.3,-0.59,0.898672,1.000000
ADAM3B,,,
RP11-292D4.3,,,
RP11-33B1.4,,,
RP11-77K12.7,,,
RP11-1E4.1,-0.02,0.994251,1.000000
LINC00564,,,
RP11-715J22.3,-1.13,0.109346,0.919816
DNM1P33,,,
SPDYE6,-0.05,0.916061,1.000000
RP11-220I1.5,-0.62,0.917250,1.000000
RP11-568N6.1,-0.44,0.091704,0.842354
LINC01070,-0.62,0.917250,1.000000
RP11-10O17.1,-0.16,0.884386,1.000000
RP11-817O13.1,0.82,0.889736,1.000000
AOC4P,0.00,1.000000,1.000000
AC005606.15,,,
RP11-140H17.1,,,
RP11-883G10.1,0.00,1.000000,1.000000
RP11-529K1.4,,,
CTC-543D15.1,-0.44,0.814446,1.000000
RP11-146F11.2,0.82,0.889736,1.000000
CTC-420A11.2,,,
RP6-201G10.2,-0.24,0.734858,1.000000
RP11-177B4.2,0.82,0.889736,1.000000
RP5-1142A6.9,0.42,0.042726,0.550012
RP11-923I11.3,,,
RP11-326A19.4,0.82,0.889736,1.000000
AGBL1-AS1,,,
RP11-14N9.2,,,
ULK4P2,0.73,0.392660,1.000000
LINC00556,,,
LA16c-312E8.2,0.85,0.379660,1.000000
CA5AP1,-2.20,0.084741,0.807560
C1QL1P1,,,
RP11-212I21.2,0.18,0.553269,1.000000
CTD-2270L9.4,0.15,0.759126,1.000000
RP11-258F22.2,0.00,1.000000,1.000000
CSPG4P13,-0.90,0.575753,1.000000
RP11-19N8.4,,,
RP11-764E7.1,,,
RP11-361M10.3,0.24,0.799228,1.000000
RP11-322D14.2,0.62,0.695410,1.000000
CTD-2258A20.3,,,
MTND5P34,,,
RP11-407G23.1,1.79,0.655481,1.000000
RP11-748L13.6,,,
RP11-69H7.4,0.00,1.000000,1.000000
RARRES2P10,,,
RP11-394B2.6,0.23,0.851039,1.000000
CH17-53B9.2,,,
RP11-67H24.2,,,
RP11-483E23.4,-0.62,0.917250,1.000000
CTC-471J1.2,-1.15,0.129760,0.990898
MTCYBP28,0.82,0.877479,1.000000
RP11-863P13.1,,,
RP11-521O16.2,,,
CTD-2323K18.3,-0.59,0.920560,1.000000
RP11-863P13.6,-0.62,0.917250,1.000000
RP11-146F11.5,2.38,0.031532,0.449250
RP11-96O20.4,,,
RP11-95H11.1,0.00,1.000000,1.000000
LINC01413,0.10,0.984106,1.000000
RP11-2I17.4,,,
CTD-2022H16.3,-0.64,0.676920,1.000000
CTD-3126B10.4,0.00,1.000000,1.000000
RP4-536B24.3,-0.62,0.879972,1.000000
RP5-902P8.12,0.67,0.475800,1.000000
RP11-616M22.5,,,
RP11-109P11.1,,,
RP11-42I10.3,,,
RP11-432I5.6,,,
RP11-481J2.2,0.11,0.964862,1.000000
RP11-439I14.1,0.00,1.000000,1.000000
CTA-331P3.1,-0.26,0.013430,0.242548
RP11-229P13.25,0.25,0.695489,1.000000
RP11-756H20.1,1.14,0.489045,1.000000
RP11-83N9.5,-0.48,0.527028,1.000000
RP11-357N13.2,0.82,0.889736,1.000000
RP1-239B22.5,0.23,0.010532,0.203279
RP11-424G14.1,0.38,0.262750,1.000000
RP11-441F2.2,0.00,1.000000,1.000000
RP11-143N13.2,,,
RP3-333B15.4,,,
RP11-108B14.5,0.81,0.891917,1.000000
CTD-2026K11.2,1.66,0.780235,1.000000
DUX4L47,,,
RP11-680F20.10,-1.26,0.639773,1.000000
RP13-395E19.2,1.43,0.779419,1.000000
RP11-325O24.5,0.00,1.000000,1.000000
RP11-303E16.3,-0.39,0.731519,1.000000
RP11-809F4.3,,,
RP11-170L3.6,,,
RP11-347C12.10,-0.21,0.604693,1.000000
CCDC187,-1.40,0.656373,1.000000
RP11-293N14.1,,,
UBL5P4,0.00,1.000000,1.000000
RP11-483P21.2,0.10,0.976794,1.000000
RP11-391L3.5,0.00,0.998954,1.000000
FRRS1L,-0.62,0.917250,1.000000
JHDM1D-AS1,0.67,0.346758,1.000000
PWRN4,0.00,1.000000,1.000000
SSSCA1-AS1,-0.12,0.769114,1.000000
RP11-166N6.3,,,
CTD-2026K11.3,,,
RP11-708J19.1,-0.06,0.879712,1.000000
RP11-148M9.1,,,
PMF1-BGLAP,,,
RP11-274H24.1,0.10,0.983824,1.000000
APOOP5,0.10,0.986142,1.000000
CTA-481E9.3,,,
RP11-588K22.2,,,
AC000032.2,,,
SUB1P4,0.14,0.977298,1.000000
RP11-401P9.5,-0.42,0.682587,1.000000
RP11-46D6.4,,,
RP11-384M15.3,-0.62,0.857025,1.000000
RP4-676L2.1,,,
AP000997.2,,,
RP11-185O21.1,,,
AP001063.1,0.24,0.451997,1.000000
RP5-1085F17.3,-0.10,0.569549,1.000000
RP11-467J12.2,,,
RP11-368I7.4,-0.67,0.178186,1.000000
SNHG19,-0.01,0.943973,1.000000
RP11-480A16.1,0.04,0.928332,1.000000
RP11-440L14.3,0.00,1.000000,1.000000
AC004125.3,-0.62,0.917250,1.000000
RP11-44F21.5,,,
CTD-2311M21.2,-0.23,0.778034,1.000000
RP11-452L6.5,-0.25,0.241533,1.000000
LINC00919,0.00,1.000000,1.000000
CTD-2323K18.1,-0.14,0.862488,1.000000
RP1-45N11.1,-0.62,0.917250,1.000000
RP11-20I23.1,,,
RP11-425D10.10,-0.21,0.707427,1.000000
RP11-817O13.8,0.26,0.420658,1.000000
RP11-326A19.2,,,
RP11-77H9.2,0.35,0.371031,1.000000
RP11-101E7.2,0.22,0.795298,1.000000
RP11-109G23.3,0.00,1.000000,1.000000
AC137932.5,0.28,0.337415,1.000000
SLX1B-SULT1A4,,,
ITFG1-AS1,0.09,0.962458,1.000000
EIF4EBP2P2,0.82,0.876584,1.000000
TPSP2,2.80,0.178886,1.000000
RP11-600F24.7,-0.18,0.631019,1.000000
C6orf229,0.82,0.889736,1.000000
TBC1D3G,,,
RP11-24M17.4,-0.57,0.608275,1.000000
CTD-2535I10.1,,,
CTD-2033A16.2,-0.19,0.278074,1.000000
FRG2GP,,,
RP11-715J22.6,-0.61,0.195830,1.000000
RP11-395I6.3,0.04,0.903928,1.000000
ACTG1P16,0.10,0.963146,1.000000
RP11-973H7.1,0.00,1.000000,1.000000
RP11-203B7.2,,,
RP11-388M20.6,,,
NTRK3-AS1,,,
RP11-645C24.5,0.29,0.503258,1.000000
PABPC1P13,,,
RP11-104C4.4,,,
RP11-27M24.2,,,
RP11-586K12.10,,,
RP11-812E19.7,,,
MRC1,0.82,0.870556,1.000000
LA16c-306A4.2,1.20,0.342344,1.000000
RP11-48B3.4,-0.06,0.822744,1.000000
COX6CP1,-1.19,0.151525,1.000000
RP11-339A11.2,,,
HSPB9,2.04,0.165963,1.000000
PHBP21,0.60,0.583178,1.000000
ACTR3BP3,,,
RP11-416I2.1,,,
RP11-412D9.4,-0.17,0.597408,1.000000
RP11-111J6.2,-0.90,0.507000,1.000000
RP11-50O21.1,,,
RP11-345J4.6,0.00,1.000000,1.000000
RP11-386M24.6,0.00,1.000000,1.000000
LINC01570,,,
HEXA-AS1,0.04,0.938630,1.000000
RP11-254F19.3,,,
C2orf69P2,,,
RP11-1035H13.3,,,
LINC01043,,,
RP11-56L13.6,,,
AC009052.12,1.65,0.486727,1.000000
MOCS1P1,,,
RP11-643C9.1,,,
RP11-473I1.5,,,
RP11-152P23.2,-0.73,0.863045,1.000000
RP11-382A20.6,0.97,0.736027,1.000000
CTD-2288F12.1,0.10,0.973247,1.000000
DNM1P34,,,
RP11-533E19.5,-0.26,0.390108,1.000000
CTD-2313J17.5,0.79,0.081206,0.789589
RP11-297M9.1,,,
RP11-256I9.3,,,
CTD-2639E6.4,-1.62,0.379048,1.000000
RP11-264B17.4,0.00,0.993184,1.000000
RP11-521I2.3,-0.30,0.714674,1.000000
CTD-2526A2.2,0.84,0.596178,1.000000
RP11-631M21.1,,,
RP11-343C2.9,,,
AQP4-AS1,0.00,1.000000,1.000000
RP11-299H22.4,0.00,1.000000,1.000000
RP11-646E18.4,0.00,1.000000,1.000000
CTD-2583P5.1,0.00,1.000000,1.000000
RP11-483K5.2,0.00,1.000000,1.000000
RP11-429P3.5,-0.59,0.666072,1.000000
RP11-540B6.2,-0.27,0.677513,1.000000
RP11-450H6.3,0.00,1.000000,1.000000
LINC01225,-0.77,0.175967,1.000000
RP11-463O9.6,,,
LINC00562,0.22,0.325802,1.000000
WBP11P1,-0.24,0.755662,1.000000
RP11-575I8.1,0.10,0.983966,1.000000
RP11-71H17.7,,,
RP11-1129I3.1,-1.26,0.655672,1.000000
RP11-297L17.3,,,
LA16c-313D11.9,-0.52,0.633482,1.000000
CTD-2649C14.1,0.00,1.000000,1.000000
RP11-594N15.3,,,
RP11-529J17.5,,,
RP11-119F7.5,0.58,0.125946,0.977158
RP11-800A3.4,-0.07,0.479866,1.000000
RP11-56L13.1,,,
RP11-616M22.1,,,
RP11-384K6.6,-0.13,0.369641,1.000000
CTD-2576D5.2,0.00,1.000000,1.000000
RP11-402F9.3,,,
RP11-403B2.7,3.62,0.028315,0.415077
RP11-505K9.3,-0.78,0.626314,1.000000
RP11-438B23.2,0.00,1.000000,1.000000
RP11-231C14.6,,,
RP11-1437A8.2,,,
RP5-963E22.5,,,
CTD-2542L18.1,0.70,0.291956,1.000000
RP3-406A7.7,-0.33,0.797906,1.000000
RP11-1437A8.3,,,
LA16c-444G7.2,0.00,1.000000,1.000000
RP1-155D22.2,0.00,1.000000,1.000000
RP13-735L24.1,0.44,0.250597,1.000000
LA16c-316G12.2,-0.15,0.882106,1.000000
RP5-912I13.1,-0.71,0.600609,1.000000
AGGF1P9,,,
SCX,0.27,0.477397,1.000000
RP11-626G11.4,-0.23,0.773180,1.000000
RP11-382N13.6,,,
RP11-202D1.2,-0.62,0.917250,1.000000
RP11-20I23.7,,,
RP11-405F3.2,1.39,0.768398,1.000000
LMF1-AS1,1.22,0.002362,0.063450
LINC01544,,,
RP11-96D1.7,0.82,0.671891,1.000000
ATP2A1-AS1,0.56,0.376352,1.000000
CTD-3057O21.1,,,
RP11-483E23.7,,,
CTD-3244O18.5,0.82,0.889736,1.000000
RP11-304L19.2,0.00,1.000000,1.000000
LCMT1-AS1,0.84,0.075683,0.759014
RP11-523L20.1,,,
GEMIN8P2,,,
TPRKBP2,1.45,0.697722,1.000000
RP11-367F23.2,,,
NBAT1,,,
C16orf95,0.60,0.280521,1.000000
RP11-723G8.1,,,
KCNJ18,,,
FTLP14,-0.62,0.917250,1.000000
RP11-284F21.8,0.82,0.889736,1.000000
RP11-541N10.3,0.00,1.000000,1.000000
RP4-561L24.3,-1.28,0.124546,0.970913
RP11-63M22.2,,,
RP4-536B24.2,0.72,0.854907,1.000000
RP11-405F3.4,-1.23,0.519634,1.000000
LINC01290,,,
C15orf59-AS1,0.82,0.889736,1.000000
RP11-834C11.11,-1.27,0.831080,1.000000
AC009120.8,0.79,0.619894,1.000000
CTD-2358C21.2,,,
RP11-923I11.4,0.82,0.889736,1.000000
RP11-85A1.3,-0.94,0.413561,1.000000
RP11-254F7.1,,,
LINC01584,,,
RP11-142G1.1,-0.62,0.917250,1.000000
RP11-556H2.3,-0.25,0.644552,1.000000
C2orf69P4,,,
CTD-2196E14.9,,,
RP11-151H2.1,-0.35,0.869899,1.000000
RP11-1081M5.2,,,
RP11-297C4.3,-2.25,0.195062,1.000000
RP11-166B2.7,0.00,1.000000,1.000000
MYL12BP1,0.06,0.924618,1.000000
CISTR,,,
RP11-219B4.7,-0.04,0.976914,1.000000
AC002310.10,0.06,0.935661,1.000000
RP11-55K13.1,-2.16,0.018609,0.309563
RP11-161M6.3,,,
CTB-55P19.1,,,
RP4-536B24.4,0.57,0.421676,1.000000
CTD-3193O13.1,1.31,0.352782,1.000000
RP11-558A11.3,,,
RP11-410C4.5,,,
RP11-356C4.3,0.00,1.000000,1.000000
RP11-271M24.2,1.43,0.480141,1.000000
AC004381.7,-0.92,0.411408,1.000000
RP11-556H2.2,-1.54,0.623555,1.000000
RP11-368N21.1,-0.57,0.897323,1.000000
CTD-2199O4.3,0.00,1.000000,1.000000
RP11-17M15.4,,,
RP11-426C22.5,0.67,0.176736,1.000000
BMS1P8,0.00,1.000000,1.000000
RP11-109E24.2,0.82,0.889736,1.000000
RP11-510M2.6,0.82,0.889736,1.000000
RP11-352B15.5,,,
CYP3A52P,0.82,0.889736,1.000000
RP11-812E19.10,,,
RP11-73K9.2,-0.08,0.856885,1.000000
FAM157C,0.34,0.395399,1.000000
RP11-558A11.2,-0.87,0.856279,1.000000
LA16c-381G6.1,,,
RP11-1006G14.4,,,
RP5-1085F17.4,0.14,0.962265,1.000000
RP11-529K1.3,,,
ABHD17AP8,,,
LA16c-429E7.1,-0.89,0.313359,1.000000
RP13-379O24.2,,,
CTB-134F13.1,0.14,0.946333,1.000000
RP6-24A23.6,,,
MT1L,-0.67,0.099872,0.877566
RP11-457I16.2,0.79,0.673758,1.000000
PWRN2,,,
RP11-49I11.1,,,
RP11-728K20.2,0.00,1.000000,1.000000
RP11-63M22.1,0.80,0.883520,1.000000
RP13-516M14.1,-0.09,0.721340,1.000000
RP11-403N16.3,,,
CTD-2270P14.1,0.03,0.859313,1.000000
RP11-20G6.3,,,
CTD-2358C21.3,,,
RP11-669I1.1,0.00,1.000000,1.000000
RP11-24N18.1,,,
BNIP3P5,-0.30,0.810109,1.000000
RP11-16N11.2,-0.24,0.653771,1.000000
RP11-21B23.3,,,
RP11-801I18.1,0.82,0.889736,1.000000
RP11-56L13.7,,,
EIF5A2P1,1.48,0.657095,1.000000
RP11-615I2.2,,,
CTD-2541J13.1,,,
RP11-382A20.2,,,
RP11-142A12.1,,,
CTB-113P19.4,,,
TPST2P1,0.82,0.889736,1.000000
AP000223.42,0.01,0.994122,1.000000
RP11-1166P10.7,,,
RP13-192B19.2,0.00,1.000000,1.000000
RP11-592N21.2,,,
RP11-930P14.2,-0.59,0.213591,1.000000
STAM-AS1,0.03,0.954908,1.000000
RP11-244B22.7,,,
CTA-363E6.6,,,
RP11-432I5.2,,,
CTD-2055G21.1,,,
OR4C49P,,,
DUX4,,,
AC012531.25,0.82,0.667146,1.000000
FRG2IP,,,
CTC-457E21.1,-0.62,0.917250,1.000000
RP11-109D24.1,,,
RP11-552C15.1,,,
HMGN2P40,-1.41,0.356821,1.000000
RP1-140K8.5,-0.52,0.817155,1.000000
RP11-883G14.3,0.00,1.000000,1.000000
RP11-382A20.7,0.00,1.000000,1.000000
RP11-989E6.11,,,
RP11-352B15.2,0.00,1.000000,1.000000
RP11-432I5.4,0.00,1.000000,1.000000
RP3-522J7.6,0.40,0.530135,1.000000
RPL23AP97,-0.58,0.421601,1.000000
RP11-327F22.4,0.82,0.889736,1.000000
RP5-1142A6.7,0.00,1.000000,1.000000
RP11-23N2.4,0.34,0.705745,1.000000
RP11-775C24.3,-0.62,0.845361,1.000000
RP11-883G14.4,0.00,1.000000,1.000000
RP11-413H22.2,0.00,1.000000,1.000000
RP11-690I21.3,,,
RP11-24D15.1,,,
RP11-452L6.7,1.04,0.357394,1.000000
RP11-23E10.3,0.00,1.000000,1.000000
RP11-1166P10.1,0.00,1.000000,1.000000
BGLT3,,,
SNAI3-AS1,-0.20,0.138041,1.000000
RBM22P12,0.00,1.000000,1.000000
RP11-375I20.6,,,
RP11-521O16.1,,,
RP11-21M24.3,1.19,0.725484,1.000000
RP11-602M11.4,,,
KB-1000E4.2,,,
RP11-1299A16.3,0.00,1.000000,1.000000
RP11-717I24.1,,,
RP11-303E16.8,-0.25,0.684682,1.000000
HERC2P5,-0.97,0.189256,1.000000
RP11-250B2.5,0.35,0.468142,1.000000
LA16c-385E7.1,-0.56,0.716784,1.000000
RP1-178F10.1,-0.39,0.698386,1.000000
RP11-133K1.7,0.92,0.482582,1.000000
RP11-56L13.4,,,
RP11-403P17.2,,,
AF213884.2,-0.79,0.642498,1.000000
RP11-114G11.5,0.00,1.000000,1.000000
RP11-315D16.4,1.01,0.651841,1.000000
RP11-368L12.1,,,
RP11-46C24.6,,,
RP11-69H7.2,1.19,0.813576,1.000000
RP11-152L20.3,0.10,0.966023,1.000000
RP11-626K17.2,,,
AC004158.3,-0.62,0.917250,1.000000
RP11-744D14.1,0.15,0.910277,1.000000
AL136419.6,0.44,0.566838,1.000000
RP11-447M4.1,,,
RP11-278A23.2,0.00,1.000000,1.000000
RP11-1006G14.1,-2.15,0.135983,1.000000
RP4-529N6.2,0.00,1.000000,1.000000
RP11-591L14.2,,,
CTD-2576D5.3,0.00,1.000000,1.000000
LINC01541,0.00,1.000000,1.000000
RP11-546O6.4,,,
RP11-146F11.4,1.45,0.551438,1.000000
RP11-643C9.2,,,
AGGF1P5,0.00,1.000000,1.000000
CTA-363E6.5,,,
RN7SKP176,,,
CTD-2076M15.1,,,
RP11-326L17.1,0.66,0.672726,1.000000
CTB-36H16.2,,,
RP11-44I10.5,,,
HNRNPA3P11,-0.07,0.920058,1.000000
CYCSP39,-0.71,0.426077,1.000000
ANKRD20A1,-1.27,0.273359,1.000000
AC026150.8,0.10,0.977311,1.000000
RP11-556H2.4,,,
RP11-513N24.1,,,
RP11-439E19.9,0.23,0.693824,1.000000
RP11-449J10.1,0.82,0.889736,1.000000
LA16c-349E11.1,,,
LINC00543,0.29,0.553884,1.000000
RP11-525K10.1,,,
CTA-29F11.1,0.25,0.257411,1.000000
RP11-616M22.7,0.10,0.981134,1.000000
RP11-747H7.3,,,
RP11-266L9.1,0.13,0.916836,1.000000
RP11-744D14.2,,,
AC009133.17,-0.83,0.134563,1.000000
LINC01243,,,
AF067845.1,,,
VN1R67P,0.82,0.760448,1.000000
RP11-165M1.2,0.00,1.000000,1.000000
VN1R69P,,,
AC005307.1,,,
KLF8P1,-0.62,0.917250,1.000000
SLC7A5P1,-0.20,0.642103,1.000000
RP11-106M3.2,0.02,0.991996,1.000000
KRT8P22,,,
RP11-264L1.4,-1.24,0.813487,1.000000
RP11-510M2.4,,,
RP11-72I8.1,-1.40,0.283868,1.000000
LINC01227,0.00,1.000000,1.000000
LINC00554,0.00,1.000000,1.000000
RP11-2F9.4,,,
AC026471.6,-1.24,0.470381,1.000000
CTC-391G2.1,,,
RP11-366L5.1,-0.43,0.074899,0.755597
RP11-255C15.3,-0.25,0.843406,1.000000
RP11-329J18.3,0.82,0.866347,1.000000
KIF18BP1,0.00,1.000000,1.000000
RP11-421N8.1,0.28,0.186949,1.000000
RP11-482M8.1,0.00,1.000000,1.000000
CTD-2196E14.6,-0.14,0.812800,1.000000
RP11-403P17.3,,,
RP11-609N14.1,0.00,1.000000,1.000000
RP11-120K18.2,-0.11,0.958496,1.000000
RP11-677O4.2,,,
RP11-184E9.2,,,
ACSM5P1,0.00,1.000000,1.000000
RP11-445O3.3,,,
RP11-475D10.5,,,
CES1P2,0.75,0.582756,1.000000
RP1-39J2.1,0.00,1.000000,1.000000
RP11-311C24.1,,,
RP11-352G18.2,-0.12,0.808608,1.000000
CTD-2083E4.4,-0.84,0.231813,1.000000
RP11-114H24.2,0.82,0.754659,1.000000
CTD-2008P7.1,-0.76,0.759218,1.000000
MIR940,0.02,0.973245,1.000000
RP11-856M7.1,0.00,1.000000,1.000000
RP11-580I1.1,,,
ARHGAP23P1,,,
RP11-480G7.2,0.15,0.915019,1.000000
AC026150.6,0.11,0.927641,1.000000
CASC17,,,
RP11-112L7.1,,,
RP11-298D21.1,0.00,1.000000,1.000000
RP11-21M24.2,-0.41,0.944307,1.000000
RP11-982M15.8,3.14,0.462730,1.000000
RP5-882C2.2,0.19,0.489060,1.000000
RP11-107C10.1,,,
RP11-1348G14.5,-1.04,0.448533,1.000000
CTD-2336H13.1,,,
RP11-354M1.2,-0.62,0.917250,1.000000
KRT8P50,0.00,1.000000,1.000000
LINC00890,,,
Z84812.4,0.16,0.921687,1.000000
PKI55,-0.22,0.130879,0.994645
RP11-61J19.5,0.03,0.971064,1.000000
RP11-872J21.3,-0.02,0.965021,1.000000
RP11-161M6.2,0.00,1.000000,1.000000
CTD-2007L18.5,0.84,0.684539,1.000000
VPS35P1,-0.31,0.826383,1.000000
CTD-2547L24.4,-1.30,0.826578,1.000000
OR4C45,,,
RARRES2P7,,,
RP11-107F6.3,,,
RP11-24M17.3,-1.16,0.597009,1.000000
RP11-319G9.3,0.11,0.940447,1.000000
RP11-382N13.4,,,
UNGP1,0.00,1.000000,1.000000
RP11-249C24.10,0.00,1.000000,1.000000
RP11-1437A8.4,,,
HMGB3P32,0.00,1.000000,1.000000
RP11-524O1.4,-0.60,0.460607,1.000000
CTD-3253I12.1,,,
RP11-256I9.2,,,
RP11-468I15.1,,,
RP11-152F13.10,,,
RP11-531A24.3,0.00,1.000000,1.000000
RP11-60H5.1,-0.62,0.917250,1.000000
RP11-578F21.9,-0.10,0.903652,1.000000
RP11-586K12.4,,,
FRG2HP,,,
RP11-17M15.1,,,
CTD-2009A10.1,,,
RP11-437L7.1,,,
RP11-403P17.5,0.00,1.000000,1.000000
FBXL19-AS1,0.08,0.666484,1.000000
RP11-264B17.2,-0.03,0.894367,1.000000
CTD-2144E22.8,,,
RP11-439E19.10,-0.08,0.778550,1.000000
RP11-80F22.15,,,
RP11-558A11.1,,,
RP11-254F19.2,-0.62,0.917250,1.000000
RP11-615I2.3,-0.54,0.813543,1.000000
RP4-576H24.4,0.15,0.880349,1.000000
RP11-22H5.2,,,
CYP2C60P,,,
ABHD17AP7,,,
CTA-331F8.1,0.00,1.000000,1.000000
RP11-626K17.5,0.00,1.000000,1.000000
RP11-459F6.1,-0.62,0.917250,1.000000
RP11-394I13.1,-0.37,0.516354,1.000000
NDUFB10P1,-0.62,0.917250,1.000000
CTD-2373J6.1,-1.44,0.312875,1.000000
RP11-715J22.4,-1.45,0.221686,1.000000
LINC01229,-1.07,0.298708,1.000000
RP11-211G23.2,,,
RP11-320H14.1,,,
RP11-483I13.5,,,
HCCAT5,,,
RP11-10K17.3,0.82,0.889736,1.000000
VN1R65P,,,
AC009120.5,0.33,0.509660,1.000000
TAT-AS1,0.10,0.977576,1.000000
CASC22,,,
CKBP1,0.10,0.985342,1.000000
RP11-96D1.5,-0.60,0.682990,1.000000
CTD-2026K11.1,,,
CTD-2012K14.4,,,
RP11-554A11.7,0.82,0.889736,1.000000
PRCAT47,1.70,0.323515,1.000000
DNM1P30,,,
ADPGK-AS1,0.51,0.030465,0.438205
RP11-2C24.4,0.00,1.000000,1.000000
RP11-19N8.3,,,
RP11-95M5.1,,,
XKR7,1.03,0.285647,1.000000
RP11-105C19.1,,,
AC008088.4,-0.63,0.808394,1.000000
CTB-134H23.3,0.14,0.939957,1.000000
RP11-93O14.1,0.00,1.000000,1.000000
LINC00565,-0.36,0.072505,0.742727
RP11-196G11.2,-0.11,0.903855,1.000000
RP11-363E7.4,-0.39,0.008800,0.177830
LINC01254,,,
RP11-343C2.11,,,
CCPG1,-0.08,0.553013,1.000000
RP11-57H14.4,0.16,0.241021,1.000000
RP11-731J8.2,0.53,0.673690,1.000000
CTD-3154N5.1,0.55,0.723761,1.000000
RP1-228H13.5,0.12,0.214230,1.000000
RP11-989E6.8,,,
RP11-538I12.3,0.00,1.000000,1.000000
AC137934.1,-0.06,0.934596,1.000000
LINC01311,-0.17,0.642667,1.000000
RP11-380D11.2,0.82,0.874814,1.000000
RP11-459F6.3,-0.05,0.946059,1.000000
SPCS2P1,0.85,0.688715,1.000000
LINC01416,,,
RP11-483P21.6,-0.67,0.763022,1.000000
RP11-164A6.1,,,
CTA-363E6.7,0.00,1.000000,1.000000
RP11-548M13.1,,,
RP11-467J12.3,0.10,0.984745,1.000000
LINC00622,0.28,0.763319,1.000000
CAPN10-AS1,-0.09,0.719397,1.000000
RP11-476D10.1,-0.62,0.917250,1.000000
FOXC2-AS1,,,
RP11-916L7.1,,,
RP11-384P7.7,0.15,0.573076,1.000000
RP11-552M11.8,0.59,0.096809,0.865417
KB-1836B5.1,-0.01,0.988159,1.000000
RP5-978I12.1,,,
RP11-426C22.6,-1.71,0.176238,1.000000
LA16c-425C2.1,0.13,0.934786,1.000000
RP11-30L15.6,1.64,0.261246,1.000000
RP11-299H22.7,,,
RP11-488I20.8,,,
RP11-350A1.2,,,
LINC00557,0.82,0.889736,1.000000
RP11-297L17.2,0.82,0.889736,1.000000
RPL23AP91,0.51,0.878974,1.000000
RP11-690D19.3,,,
RARRES2P5,,,
RP11-190D6.2,-1.25,0.804299,1.000000
RP11-295D22.1,,,
RP11-504A18.1,,,
RP1-58B11.1,,,
RP11-105C19.2,1.15,0.782618,1.000000
RP11-586K12.8,,,
RP11-142G1.3,,,
